"Date","Price","Open","High","Low","Change %"
"Sep 02, 2016","15.5662","15.4711","15.6171","15.3986","0.59%"
"Sep 01, 2016","15.4754","15.4782","15.5686","15.4283","-0.06%"
"Aug 31, 2016","15.4844","15.4013","15.5027","15.3848","0.47%"
"Aug 30, 2016","15.4113","15.2591","15.4382","15.2336","0.98%"
"Aug 29, 2016","15.2619","15.2529","15.3428","15.2461","-0.01%"
"Aug 26, 2016","15.2641","15.0859","15.2790","14.9903","1.12%"
"Aug 25, 2016","15.0955","15.0738","15.1232","15.0645","0.08%"
"Aug 24, 2016","15.0840","15.0858","15.1336","15.0402","-0.07%"
"Aug 23, 2016","15.0951","15.0754","15.1082","15.0318","0.06%"
"Aug 22, 2016","15.0864","15.0884","15.1700","15.0573","0.15%"
"Aug 19, 2016","15.0635","15.0572","15.1469","15.0278","0.00%"
"Aug 18, 2016","15.0629","15.1087","15.1599","15.0123","-0.34%"
"Aug 17, 2016","15.1137","15.1357","15.2645","15.0726","-0.17%"
"Aug 16, 2016","15.1395","15.2493","15.2607","15.0327","-0.75%"
"Aug 15, 2016","15.2538","15.2328","15.2871","15.1860","-0.09%"
"Aug 12, 2016","15.2675","15.3789","15.4273","15.1876","-0.75%"
"Aug 11, 2016","15.3833","15.2483","15.3984","15.2076","0.82%"
"Aug 10, 2016","15.2585","15.2995","15.3217","15.2102","-0.33%"
"Aug 09, 2016","15.3095","15.3742","15.3927","15.2830","-0.45%"
"Aug 08, 2016","15.3789","15.2720","15.4106","15.2720","0.55%"
"Aug 05, 2016","15.2950","15.2312","15.3325","15.1749","0.37%"
"Aug 04, 2016","15.2389","15.2535","15.3191","15.2019","-0.13%"
"Aug 03, 2016","15.2595","15.2145","15.3122","15.1787","0.23%"
"Aug 02, 2016","15.2243","15.4055","15.4724","15.1799","-1.22%"
"Aug 01, 2016","15.4119","15.3745","15.4811","15.3603","0.22%"
"Jul 29, 2016","15.3788","15.8089","15.8253","15.3580","-2.77%"
"Jul 28, 2016","15.8164","15.7944","15.8556","15.6858","0.09%"
"Jul 27, 2016","15.8021","15.6764","15.9734","15.6704","0.74%"
"Jul 26, 2016","15.6857","15.8397","15.8624","15.5720","-0.97%"
"Jul 25, 2016","15.8395","15.8746","15.9736","15.8277","-0.26%"
"Jul 22, 2016","15.8807","15.8443","15.9399","15.8053","0.19%"
"Jul 21, 2016","15.8513","15.9952","16.0965","15.7880","-0.93%"
"Jul 20, 2016","16.0001","15.8385","16.0286","15.7937","0.96%"
"Jul 19, 2016","15.8483","15.8236","15.9183","15.7625","0.09%"
"Jul 18, 2016","15.8342","15.7465","15.8490","15.6941","1.02%"
"Jul 15, 2016","15.6748","15.7515","15.9128","15.6359","-0.55%"
"Jul 14, 2016","15.7618","15.6187","15.8529","15.5425","0.85%"
"Jul 13, 2016","15.6282","15.6432","15.6841","15.5305","-0.16%"
"Jul 12, 2016","15.6529","15.3507","15.6947","15.2955","1.92%"
"Jul 11, 2016","15.3580","15.0188","15.3730","15.0188","2.16%"
"Jul 08, 2016","15.0335","15.0768","15.1451","14.9493","-0.34%"
"Jul 07, 2016","15.0852","15.1299","15.1558","15.0459","-0.35%"
"Jul 06, 2016","15.1389","15.2223","15.2374","14.9670","-0.59%"
"Jul 05, 2016","15.2291","15.3792","15.3935","15.1804","-1.03%"
"Jul 04, 2016","15.3879","15.3995","15.4374","15.3642","-0.11%"
"Jul 01, 2016","15.4041","15.5258","15.5515","15.3753","-0.85%"
"Jun 30, 2016","15.5369","15.4854","15.5430","15.3858","0.28%"
"Jun 29, 2016","15.4932","15.4483","15.5129","15.3489","0.23%"
"Jun 28, 2016","15.4570","15.3238","15.4706","15.2547","0.79%"
"Jun 27, 2016","15.3355","15.4014","15.4675","15.2390","-0.67%"
"Jun 24, 2016","15.4384","16.1280","16.2532","14.9835","-4.35%"
"Jun 23, 2016","16.1397","15.8647","16.1442","15.8294","1.68%"
"Jun 22, 2016","15.8730","15.8891","15.9456","15.8354","-0.13%"
"Jun 21, 2016","15.8938","15.7968","15.9424","15.7466","0.58%"
"Jun 20, 2016","15.8027","15.8270","15.9273","15.7755","-0.01%"
"Jun 17, 2016","15.8043","15.8098","15.9100","15.7876","-0.06%"
"Jun 16, 2016","15.8140","16.0969","16.1057","15.7308","-1.82%"
"Jun 15, 2016","16.1073","16.0758","16.1613","16.0149","0.13%"
"Jun 14, 2016","16.0866","16.1254","16.1604","16.0197","-0.29%"
"Jun 13, 2016","16.1328","16.2836","16.2956","16.0537","-1.05%"
"Jun 10, 2016","16.3039","16.3110","16.3481","16.2272","-0.10%"
"Jun 09, 2016","16.3206","16.2927","16.3343","16.1830","0.11%"
"Jun 08, 2016","16.3026","16.3314","16.3474","16.2277","-0.21%"
"Jun 07, 2016","16.3372","16.3788","16.4209","16.3025","-0.30%"
"Jun 06, 2016","16.3862","16.2098","16.4030","16.1976","0.98%"
"Jun 03, 2016","16.2267","16.5252","16.5889","16.2174","-1.86%"
"Jun 02, 2016","16.5335","16.6563","16.6752","16.4688","-0.76%"
"Jun 01, 2016","16.6607","16.8053","16.8229","16.5686","-0.93%"
"May 31, 2016","16.8178","16.8704","16.9263","16.7750","-0.37%"
"May 30, 2016","16.8807","16.8165","16.9368","16.8073","0.51%"
"May 27, 2016","16.7958","16.7317","16.8309","16.6768","0.33%"
"May 26, 2016","16.7401","16.8088","16.8280","16.6883","-0.46%"
"May 25, 2016","16.8171","16.7675","16.8352","16.7414","0.26%"
"May 24, 2016","16.7740","16.6542","16.7940","16.6466","0.67%"
"May 23, 2016","16.6626","16.8074","16.8387","16.6329","-0.93%"
"May 20, 2016","16.8194","16.7863","16.8876","16.7679","0.14%"
"May 19, 2016","16.7963","16.8455","16.8719","16.7496","-0.33%"
"May 18, 2016","16.8525","16.7264","16.8633","16.6621","0.69%"
"May 17, 2016","16.7375","16.7091","16.8130","16.6725","0.11%"
"May 16, 2016","16.7186","16.6093","16.7308","16.5909","0.54%"
"May 13, 2016","16.6281","16.7191","16.7719","16.6078","-0.61%"
"May 12, 2016","16.7300","16.6964","16.7843","16.6567","0.19%"
"May 11, 2016","16.6983","16.7520","16.7752","16.6592","-0.38%"
"May 10, 2016","16.7628","16.6155","16.7793","16.6017","0.85%"
"May 09, 2016","16.6222","16.4686","16.6802","16.4532","0.86%"
"May 06, 2016","16.4804","16.4906","16.5270","16.3655","-0.07%"
"May 05, 2016","16.4920","16.4727","16.5226","16.4113","0.09%"
"May 04, 2016","16.4772","16.4164","16.5196","16.3456","0.34%"
"May 03, 2016","16.4216","16.4342","16.4503","16.3002","-0.09%"
"May 02, 2016","16.4357","16.4141","16.5005","16.3941","0.04%"
"Apr 29, 2016","16.4295","16.6849","16.7034","16.4141","-1.59%"
"Apr 28, 2016","16.6950","17.1598","17.2308","16.6463","-2.72%"
"Apr 27, 2016","17.1617","17.1323","17.2079","17.0984","0.11%"
"Apr 26, 2016","17.1425","17.1167","17.1687","17.0346","0.09%"
"Apr 25, 2016","17.1269","17.1560","17.2216","17.0572","-0.40%"
"Apr 22, 2016","17.1959","16.8831","17.2005","16.8403","1.83%"
"Apr 21, 2016","16.8862","16.9694","16.9787","16.8574","-0.53%"
"Apr 20, 2016","16.9757","16.9048","16.9834","16.8151","0.39%"
"Apr 19, 2016","16.9090","16.7938","16.9395","16.7829","0.61%"
"Apr 18, 2016","16.8066","16.7055","16.8327","16.6335","0.06%"
"Apr 15, 2016","16.7963","16.8672","16.9331","16.7595","-0.47%"
"Apr 14, 2016","16.8759","16.8719","16.9068","16.7929","-0.01%"
"Apr 13, 2016","16.8784","16.7816","16.8981","16.7739","0.54%"
"Apr 12, 2016","16.7882","16.7048","16.8269","16.6909","0.46%"
"Apr 11, 2016","16.7110","16.7033","16.7695","16.6337","-0.00%"
"Apr 08, 2016","16.7118","16.7337","16.8551","16.6971","-0.19%"
"Apr 07, 2016","16.7439","16.9317","16.9527","16.6517","-1.17%"
"Apr 06, 2016","16.9414","17.0271","17.0887","16.8592","-0.57%"
"Apr 05, 2016","17.0389","17.1785","17.1888","16.9700","-0.85%"
"Apr 04, 2016","17.1851","17.2356","17.2576","17.1399","-0.30%"
"Apr 01, 2016","17.2360","17.4512","17.4593","17.2171","-1.26%"
"Mar 31, 2016","17.4562","17.3836","17.4624","17.3385","0.38%"
"Mar 30, 2016","17.3897","17.3188","17.4205","17.2617","0.40%"
"Mar 29, 2016","17.3203","17.4227","17.4821","17.3019","-0.66%"
"Mar 28, 2016","17.4345","17.3465","17.4577","17.3388","0.47%"
"Mar 25, 2016","17.3526","17.3257","17.3948","17.2981","0.12%"
"Mar 24, 2016","17.3310","17.2638","17.3598","17.2416","0.34%"
"Mar 23, 2016","17.2726","17.3061","17.3674","17.2546","-0.24%"
"Mar 22, 2016","17.3149","17.2518","17.3334","17.1402","0.29%"
"Mar 21, 2016","17.2647","17.2124","17.2693","17.1472","0.14%"
"Mar 18, 2016","17.2400","17.2002","17.2709","17.1122","0.22%"
"Mar 17, 2016","17.2023","17.2457","17.3714","17.0666","-0.35%"
"Mar 16, 2016","17.2631","17.3581","17.4567","17.2120","-0.64%"
"Mar 15, 2016","17.3743","17.5052","17.5401","17.2805","-0.78%"
"Mar 14, 2016","17.5117","17.5202","17.5550","17.4590","-0.06%"
"Mar 11, 2016","17.5228","17.3838","17.5325","17.3208","0.77%"
"Mar 10, 2016","17.3886","17.4031","17.5412","17.2977","-0.13%"
"Mar 09, 2016","17.4121","17.3082","17.4198","17.2255","0.57%"
"Mar 08, 2016","17.3129","17.4056","17.4180","17.2806","-0.57%"
"Mar 07, 2016","17.4113","17.4791","17.5308","17.3673","-0.39%"
"Mar 04, 2016","17.4799","17.4028","17.5567","17.3373","0.43%"
"Mar 03, 2016","17.4057","17.3153","17.4650","17.3077","0.49%"
"Mar 02, 2016","17.3204","17.3934","17.4881","17.2756","-0.46%"
"Mar 01, 2016","17.4005","17.1871","17.4310","17.1062","1.20%"
"Feb 29, 2016","17.1941","17.4019","17.4318","17.1795","-1.35%"
"Feb 26, 2016","17.4302","17.2884","17.4302","17.2124","0.78%"
"Feb 25, 2016","17.2947","17.1661","17.3009","17.1202","0.69%"
"Feb 24, 2016","17.1755","17.1709","17.1940","16.9931","-0.01%"
"Feb 23, 2016","17.1769","17.3025","17.3331","17.1131","-0.80%"
"Feb 22, 2016","17.3150","17.2593","17.3906","17.2179","0.32%"
"Feb 19, 2016","17.2590","17.3634","17.3952","17.2087","-0.65%"
"Feb 18, 2016","17.3722","17.4730","17.5155","17.3450","-0.61%"
"Feb 17, 2016","17.4787","17.4982","17.5560","17.3690","-0.15%"
"Feb 16, 2016","17.5045","17.6316","17.6625","17.4230","-0.75%"
"Feb 15, 2016","17.6374","17.2120","17.6605","17.1877","2.40%"
"Feb 12, 2016","17.2234","17.0904","17.2721","16.9870","0.71%"
"Feb 11, 2016","17.1017","17.2287","17.2797","16.8745","-0.81%"
"Feb 10, 2016","17.2417","17.5009","17.5351","17.1999","-1.55%"
"Feb 09, 2016","17.5124","17.6134","17.6249","17.3671","-0.62%"
"Feb 08, 2016","17.6219","17.7716","17.8775","17.5116","-0.90%"
"Feb 05, 2016","17.7824","17.7800","17.8610","17.7065","-0.03%"
"Feb 04, 2016","17.7880","17.9247","17.9798","17.7435","-0.77%"
"Feb 03, 2016","17.9254","18.2280","18.2477","17.7925","-1.68%"
"Feb 02, 2016","18.2325","18.3888","18.4023","18.2097","-0.86%"
"Feb 01, 2016","18.3912","18.4068","18.4732","18.3402","-0.09%"
"Jan 29, 2016","18.4085","18.0660","18.5072","18.0180","1.86%"
"Jan 28, 2016","18.0718","18.0396","18.0975","17.9971","0.17%"
"Jan 27, 2016","18.0418","17.9856","18.1026","17.9300","0.28%"
"Jan 26, 2016","17.9909","17.9780","18.0213","17.8772","0.06%"
"Jan 25, 2016","17.9798","18.0278","18.0663","17.9555","-0.42%"
"Jan 22, 2016","18.0551","17.8874","18.0703","17.8586","0.92%"
"Jan 21, 2016","17.8898","17.7725","17.9065","17.6967","0.64%"
"Jan 20, 2016","17.7756","17.8771","17.8908","17.6204","-0.60%"
"Jan 19, 2016","17.8823","17.8312","17.9538","17.8145","0.26%"
"Jan 18, 2016","17.8367","17.7594","17.8554","17.6972","0.33%"
"Jan 15, 2016","17.7778","17.9057","17.9468","17.6881","-0.76%"
"Jan 14, 2016","17.9131","17.8910","17.9480","17.7954","0.09%"
"Jan 13, 2016","17.8978","17.8920","18.0074","17.8834","-0.01%"
"Jan 12, 2016","17.8996","17.9183","17.9650","17.8194","-0.12%"
"Jan 11, 2016","17.9215","17.7932","17.9591","17.6796","0.65%"
"Jan 08, 2016","17.8057","17.8457","18.0685","17.7917","-0.25%"
"Jan 07, 2016","17.8496","18.0637","18.1118","17.7951","-1.22%"
"Jan 06, 2016","18.0694","18.2508","18.2735","18.0375","-1.01%"
"Jan 05, 2016","18.2538","18.2671","18.3605","18.2079","-0.12%"
"Jan 04, 2016","18.2760","18.5168","18.5519","18.1564","-1.37%"
"Jan 01, 2016","18.5297","18.5168","18.5297","18.5168","0.00%"
"Dec 31, 2015","18.5289","18.5578","18.5791","18.4721","-0.20%"
"Dec 30, 2015","18.5661","18.5715","18.5967","18.5348","-0.06%"
"Dec 29, 2015","18.5767","18.5480","18.5828","18.5202","0.11%"
"Dec 28, 2015","18.5562","18.5631","18.6134","18.5171","-0.21%"
"Dec 25, 2015","18.5946","18.5929","18.6012","18.5374","0.01%"
"Dec 24, 2015","18.5934","18.6594","18.6784","18.5559","-0.40%"
"Dec 23, 2015","18.6684","18.6827","18.6993","18.6409","-0.10%"
"Dec 22, 2015","18.6879","18.6909","18.7272","18.6271","-0.06%"
"Dec 21, 2015","18.6991","18.6966","18.7546","18.6400","-0.02%"
"Dec 18, 2015","18.7024","18.8969","19.0504","18.6704","-1.06%"
"Dec 17, 2015","18.9028","18.8731","18.9521","18.8463","0.12%"
"Dec 16, 2015","18.8799","18.8254","18.9123","18.7526","0.25%"
"Dec 15, 2015","18.8330","18.7364","18.8547","18.6480","0.50%"
"Dec 14, 2015","18.7384","18.7399","18.7900","18.6280","0.08%"
"Dec 11, 2015","18.7234","18.8809","18.9673","18.6733","-0.87%"
"Dec 10, 2015","18.8884","18.8910","18.9436","18.8266","-0.02%"
"Dec 09, 2015","18.8915","19.1487","19.1758","18.8287","-1.39%"
"Dec 08, 2015","19.1571","19.2500","19.2600","19.1160","-0.50%"
"Dec 07, 2015","19.2527","19.2445","19.2683","19.2219","0.05%"
"Dec 04, 2015","19.2429","19.1584","19.2742","19.1373","0.40%"
"Dec 03, 2015","19.1662","19.2599","19.3162","19.1116","-0.49%"
"Dec 02, 2015","19.2608","19.2014","19.3264","19.1905","0.31%"
"Dec 01, 2015","19.2022","19.2367","19.2703","19.1631","-0.20%"
"Nov 30, 2015","19.2400","19.1997","19.2806","19.1747","0.16%"
"Nov 27, 2015","19.2097","19.1874","19.2175","19.1185","0.10%"
"Nov 26, 2015","19.1907","19.1966","19.2078","19.1671","-0.09%"
"Nov 25, 2015","19.2075","19.1682","19.2435","19.1277","0.16%"
"Nov 24, 2015","19.1766","19.2237","19.2509","19.1338","-0.26%"
"Nov 23, 2015","19.2268","19.2234","19.3006","19.2128","-0.12%"
"Nov 20, 2015","19.2499","19.2449","19.2880","19.2124","0.01%"
"Nov 19, 2015","19.2488","19.3568","19.3702","19.2058","-0.59%"
"Nov 18, 2015","19.3636","19.3461","19.3730","19.2894","0.05%"
"Nov 17, 2015","19.3538","19.3290","19.3715","19.3038","0.11%"
"Nov 16, 2015","19.3332","19.1905","19.3521","19.1716","0.47%"
"Nov 13, 2015","19.2422","19.2464","19.2987","19.2077","-0.04%"
"Nov 12, 2015","19.2503","19.2927","19.3257","19.2370","-0.22%"
"Nov 11, 2015","19.2927","19.3485","19.3689","19.2833","-0.35%"
"Nov 10, 2015","19.3608","19.3590","19.4074","19.3323","-0.01%"
"Nov 09, 2015","19.3630","19.3899","19.4317","19.3245","-0.12%"
"Nov 06, 2015","19.3860","19.1825","19.4063","19.1372","1.05%"
"Nov 05, 2015","19.1849","19.1853","19.2259","19.1214","-0.00%"
"Nov 04, 2015","19.1852","19.1055","19.2135","19.0926","0.41%"
"Nov 03, 2015","19.1074","19.0530","19.1342","19.0192","0.28%"
"Nov 02, 2015","19.0545","19.0798","19.0877","18.9665","-0.20%"
"Oct 30, 2015","19.0920","19.0494","19.1598","18.9687","0.19%"
"Oct 29, 2015","19.0555","19.0386","19.0650","18.9569","0.07%"
"Oct 28, 2015","19.0423","18.9545","19.0723","18.9083","0.42%"
"Oct 27, 2015","18.9621","19.0568","19.0644","18.9057","-0.52%"
"Oct 26, 2015","19.0604","19.1281","19.1459","18.9765","-0.37%"
"Oct 23, 2015","19.1312","18.9815","19.1359","18.9030","0.78%"
"Oct 22, 2015","18.9824","18.8822","18.9981","18.8105","0.48%"
"Oct 21, 2015","18.8918","18.8744","18.9286","18.8587","0.08%"
"Oct 20, 2015","18.8772","18.7829","18.8992","18.7551","0.48%"
"Oct 19, 2015","18.7867","18.8043","18.8128","18.7148","-0.09%"
"Oct 16, 2015","18.8027","18.7316","18.8405","18.7021","0.37%"
"Oct 15, 2015","18.7340","18.7126","18.7849","18.5992","0.07%"
"Oct 14, 2015","18.7202","18.8762","18.8933","18.6827","-0.85%"
"Oct 13, 2015","18.8803","18.9787","18.9875","18.8447","-0.55%"
"Oct 12, 2015","18.9839","18.9489","19.0261","18.9189","0.15%"
"Oct 09, 2015","18.9551","18.8747","18.9709","18.8563","0.41%"
"Oct 08, 2015","18.8772","18.8792","18.9008","18.8258","-0.03%"
"Oct 07, 2015","18.8820","18.9107","18.9371","18.8352","-0.20%"
"Oct 06, 2015","18.9190","18.9516","18.9709","18.8918","-0.17%"
"Oct 05, 2015","18.9520","18.8745","18.9677","18.8556","0.46%"
"Oct 02, 2015","18.8647","18.8666","18.9449","18.6700","-0.02%"
"Oct 01, 2015","18.8694","18.8485","18.9261","18.7974","0.07%"
"Sep 30, 2015","18.8553","18.8088","18.9355","18.7997","0.21%"
"Sep 29, 2015","18.8156","18.8271","18.8848","18.7288","-0.08%"
"Sep 28, 2015","18.8302","18.9084","18.9194","18.7894","-0.46%"
"Sep 25, 2015","18.9173","18.8040","19.0241","18.8009","0.56%"
"Sep 24, 2015","18.8123","18.8367","18.8654","18.6709","-0.17%"
"Sep 23, 2015","18.8449","18.8364","18.8856","18.7344","0.00%"
"Sep 22, 2015","18.8449","18.9244","18.9376","18.7674","-0.44%"
"Sep 21, 2015","18.9273","18.8272","18.9462","18.7913","0.39%"
"Sep 18, 2015","18.8544","18.8426","18.8965","18.6984","0.02%"
"Sep 17, 2015","18.8510","18.9160","19.0096","18.8096","-0.39%"
"Sep 16, 2015","18.9243","18.8966","18.9510","18.8480","0.09%"
"Sep 15, 2015","18.9074","18.8762","18.9497","18.7384","0.14%"
"Sep 14, 2015","18.8814","18.8991","18.9561","18.8134","-0.17%"
"Sep 11, 2015","18.9145","18.9105","18.9900","18.8801","0.01%"
"Sep 10, 2015","18.9135","18.8923","19.0279","18.7809","0.10%"
"Sep 09, 2015","18.8952","18.8123","19.0065","18.8076","0.42%"
"Sep 08, 2015","18.8160","18.7314","18.8954","18.6546","0.42%"
"Sep 07, 2015","18.7366","18.6836","18.7929","18.6789","0.07%"
"Sep 04, 2015","18.7235","18.8850","18.9108","18.6805","-0.89%"
"Sep 03, 2015","18.8919","18.9260","18.9910","18.8173","-0.21%"
"Sep 02, 2015","18.9312","18.7512","18.9375","18.7245","0.93%"
"Sep 01, 2015","18.7564","19.0095","19.0242","18.7339","-1.34%"
"Aug 31, 2015","19.0115","19.0361","19.0538","18.9421","-0.21%"
"Aug 28, 2015","19.0522","18.8862","19.0553","18.8721","0.83%"
"Aug 27, 2015","18.8961","18.6979","18.9523","18.6807","1.02%"
"Aug 26, 2015","18.7046","18.5208","18.7217","18.4631","0.92%"
"Aug 25, 2015","18.5346","18.4814","18.7762","18.4564","0.24%"
"Aug 24, 2015","18.4904","19.0452","19.1059","18.1801","-3.19%"
"Aug 21, 2015","19.0997","19.3099","19.3268","19.0640","-1.12%"
"Aug 20, 2015","19.3152","19.3527","19.4294","19.2958","-0.22%"
"Aug 19, 2015","19.3580","19.4517","19.4659","19.3371","-0.51%"
"Aug 18, 2015","19.4571","19.4459","19.4893","19.3815","0.03%"
"Aug 17, 2015","19.4520","19.4578","19.4852","19.4177","0.01%"
"Aug 14, 2015","19.4491","19.4390","19.4733","19.3983","0.02%"
"Aug 13, 2015","19.4449","19.4350","19.4777","19.2772","-0.01%"
"Aug 12, 2015","19.4473","19.7740","19.8037","19.2862","-1.70%"
"Aug 11, 2015","19.7839","20.0663","20.1197","19.6859","-1.43%"
"Aug 10, 2015","20.0703","19.9865","20.0977","19.9849","0.33%"
"Aug 07, 2015","20.0050","20.0876","20.1418","19.9784","-0.41%"
"Aug 06, 2015","20.0879","20.1056","20.1250","20.0522","-0.13%"
"Aug 05, 2015","20.1138","20.0271","20.1348","19.9671","0.41%"
"Aug 04, 2015","20.0311","19.9655","20.0343","19.9292","0.28%"
"Aug 03, 2015","19.9744","19.9684","20.0162","19.9382","0.08%"
"Jul 31, 2015","19.9590","19.9929","20.0313","19.8879","-0.17%"
"Jul 30, 2015","19.9922","19.9594","20.0632","19.9465","0.16%"
"Jul 29, 2015","19.9605","19.8957","19.9751","19.8557","0.31%"
"Jul 28, 2015","19.8988","19.8473","19.9392","19.8135","0.26%"
"Jul 27, 2015","19.8478","19.9224","19.9470","19.8039","-0.46%"
"Jul 24, 2015","19.9402","19.9520","19.9885","19.8998","-0.08%"
"Jul 23, 2015","19.9557","19.9597","20.0024","19.9098","-0.04%"
"Jul 22, 2015","19.9641","19.9449","19.9979","19.8963","0.06%"
"Jul 21, 2015","19.9515","20.0097","20.0495","19.9256","-0.30%"
"Jul 20, 2015","20.0113","19.9758","20.0322","19.9597","0.15%"
"Jul 17, 2015","19.9815","19.9932","20.0101","19.9485","-0.06%"
"Jul 16, 2015","19.9943","19.9285","20.0008","19.9205","0.30%"
"Jul 15, 2015","19.9350","19.8679","19.9688","19.8470","0.32%"
"Jul 14, 2015","19.8714","19.8786","19.9321","19.7955","-0.06%"
"Jul 13, 2015","19.8828","19.6479","19.9004","19.6479","0.57%"
"Jul 10, 2015","19.7697","19.5385","19.7923","19.5256","1.15%"
"Jul 09, 2015","19.5440","19.4389","19.5827","19.3970","0.53%"
"Jul 08, 2015","19.4405","19.7304","19.7433","19.3874","-1.48%"
"Jul 07, 2015","19.7321","19.7378","19.7946","19.6419","-0.05%"
"Jul 06, 2015","19.7410","19.6642","19.8006","19.6111","-0.25%"
"Jul 03, 2015","19.7907","19.8276","19.8525","19.7480","-0.22%"
"Jul 02, 2015","19.8342","19.8578","19.9438","19.8131","-0.14%"
"Jul 01, 2015","19.8623","19.7452","19.8752","19.7243","0.54%"
"Jun 30, 2015","19.7549","19.7343","19.7742","19.6582","0.09%"
"Jun 29, 2015","19.7367","19.7585","19.8391","19.6618","-1.06%"
"Jun 26, 2015","19.9476","19.9021","19.9687","19.8367","0.20%"
"Jun 25, 2015","19.9085","19.9481","19.9703","19.8538","-0.22%"
"Jun 24, 2015","19.9530","19.9662","20.0384","19.9240","-0.09%"
"Jun 23, 2015","19.9708","19.8631","20.0095","19.8567","0.51%"
"Jun 22, 2015","19.8687","19.7746","19.8801","19.7311","0.57%"
"Jun 19, 2015","19.7560","19.8045","19.8526","19.7295","-0.26%"
"Jun 18, 2015","19.8080","19.8725","19.9050","19.7255","-0.35%"
"Jun 17, 2015","19.8773","19.8660","20.0399","19.8354","0.04%"
"Jun 16, 2015","19.8694","19.8728","19.9387","19.8547","-0.04%"
"Jun 15, 2015","19.8776","19.8663","19.9178","19.8277","0.02%"
"Jun 12, 2015","19.8742","19.8801","19.9486","19.8293","-0.06%"
"Jun 11, 2015","19.8852","19.7664","20.0028","19.7551","0.59%"
"Jun 10, 2015","19.7679","20.0300","20.0868","19.7274","-1.34%"
"Jun 09, 2015","20.0365","20.0554","20.1054","19.9526","-0.12%"
"Jun 08, 2015","20.0602","20.2405","20.2583","20.0264","-0.94%"
"Jun 05, 2015","20.2510","20.0516","20.2897","20.0335","0.97%"
"Jun 04, 2015","20.0571","20.0452","20.1087","19.9571","0.04%"
"Jun 03, 2015","20.0483","20.0232","20.1193","19.9713","0.12%"
"Jun 02, 2015","20.0245","20.1210","20.1735","19.9635","-0.51%"
"Jun 01, 2015","20.1266","20.0206","20.1508","19.9742","0.49%"
"May 29, 2015","20.0289","19.9848","20.0402","19.9262","0.20%"
"May 28, 2015","19.9888","19.9323","20.0727","19.9097","0.24%"
"May 27, 2015","19.9417","19.8340","20.0078","19.7834","0.50%"
"May 26, 2015","19.8432","19.5954","19.8819","19.5841","1.24%"
"May 25, 2015","19.6001","19.6011","19.6527","19.5744","-0.06%"
"May 22, 2015","19.6123","19.5263","19.6170","19.4539","0.41%"
"May 21, 2015","19.5327","19.5541","19.5718","19.4946","-0.15%"
"May 20, 2015","19.5617","19.4429","19.5826","19.4235","0.59%"
"May 19, 2015","19.4461","19.3379","19.4525","19.3048","0.55%"
"May 18, 2015","19.3400","19.2167","19.3479","19.2070","0.62%"
"May 15, 2015","19.2214","19.2089","19.3277","19.1990","0.03%"
"May 14, 2015","19.2154","19.2026","19.2477","19.1648","0.05%"
"May 13, 2015","19.2051","19.3036","19.3317","19.1800","-0.52%"
"May 12, 2015","19.3054","19.3331","19.3721","19.2875","-0.17%"
"May 11, 2015","19.3378","19.2661","19.3523","19.2306","0.23%"
"May 08, 2015","19.2942","19.2901","19.3651","19.2548","0.01%"
"May 07, 2015","19.2917","19.2610","19.3143","19.1774","0.13%"
"May 06, 2015","19.2675","19.3062","19.3525","19.2207","-0.25%"
"May 05, 2015","19.3166","19.3413","19.4214","19.2885","-0.16%"
"May 04, 2015","19.3485","19.3672","19.3905","19.3204","-0.13%"
"May 01, 2015","19.3743","19.2414","19.3937","19.2366","0.68%"
"Apr 30, 2015","19.2437","19.1913","19.3325","19.0908","0.22%"
"Apr 29, 2015","19.2022","19.1538","19.2570","19.1267","0.22%"
"Apr 28, 2015","19.1594","19.1334","19.2062","19.1285","0.09%"
"Apr 27, 2015","19.1414","19.2089","19.2300","19.1125","-0.36%"
"Apr 24, 2015","19.2112","19.2949","19.3117","19.1799","-0.45%"
"Apr 23, 2015","19.2972","19.3575","19.3922","19.2658","-0.32%"
"Apr 22, 2015","19.3599","19.2937","19.3696","19.2622","0.32%"
"Apr 21, 2015","19.2977","19.2115","19.3251","19.2115","0.39%"
"Apr 20, 2015","19.2227","19.1675","19.2630","19.1054","0.19%"
"Apr 17, 2015","19.1867","19.1991","19.2448","19.1255","-0.11%"
"Apr 16, 2015","19.2069","19.1970","19.2871","19.1438","0.03%"
"Apr 15, 2015","19.2017","19.2199","19.2985","19.1342","-0.09%"
"Apr 14, 2015","19.2198","19.3143","19.3390","19.1635","-0.54%"
"Apr 13, 2015","19.3246","19.3574","19.4436","19.2564","-0.21%"
"Apr 10, 2015","19.3646","19.4312","19.4400","19.3316","-0.35%"
"Apr 09, 2015","19.4328","19.3648","19.4602","19.3087","0.33%"
"Apr 08, 2015","19.3696","19.4045","19.4254","19.2842","-0.22%"
"Apr 07, 2015","19.4117","19.2961","19.4408","19.2783","0.58%"
"Apr 06, 2015","19.3001","19.2008","19.3243","19.1750","0.47%"
"Apr 03, 2015","19.2096","19.3168","19.3377","19.1621","-0.56%"
"Apr 02, 2015","19.3182","19.3183","19.3488","19.2691","-0.02%"
"Apr 01, 2015","19.3218","19.3710","19.4179","19.2597","-0.29%"
"Mar 31, 2015","19.3782","19.3411","19.4047","19.3161","0.17%"
"Mar 30, 2015","19.3451","19.1650","19.3709","19.1602","0.92%"
