"Date","Price","Open","High","Low","Vol.","Change %"
"May 25, 2015","50,670.0","50,150.0","50,810.0","50,150.0","359.40K","0.74%"
"May 22, 2015","50,300.0","50,010.0","50,400.0","49,635.0","395.30K","0.40%"
"May 21, 2015","50,100.0","50,110.0","50,460.0","49,995.0","317.50K","-0.20%"
"May 20, 2015","50,200.0","50,280.0","50,630.0","50,050.0","509.10K","0.38%"
"May 19, 2015","50,010.0","49,490.0","50,230.0","49,250.0","728.50K","1.99%"
"May 18, 2015","49,035.0","48,505.0","49,130.0","48,280.0","297.70K","0.97%"
"May 15, 2015","48,565.0","48,680.0","48,940.0","48,410.0","429.30K","0.60%"
"May 14, 2015","48,275.0","49,055.0","49,150.0","48,220.0","666.70K","-2.50%"
"May 13, 2015","49,515.0","48,545.0","49,545.0","48,130.0","638.20K","2.44%"
"May 12, 2015","48,335.0","48,250.0","48,620.0","47,930.0","556.40K","-0.24%"
"May 11, 2015","48,450.0","47,820.0","48,450.0","47,660.0","498.50K","2.82%"
"May 08, 2015","47,120.0","47,100.0","47,790.0","47,030.0","822.60K","0.03%"
"May 07, 2015","47,105.0","47,295.0","47,500.0","47,015.0","608.20K","-1.02%"
"May 01, 2015","47,590.0","47,205.0","47,830.0","47,075.0","554.70K","0.62%"
"Apr 30, 2015","47,295.0","48,480.0","48,480.0","47,295.0","832.30K","-3.34%"
"Apr 28, 2015","48,930.0","48,600.0","49,145.0","48,410.0","567.70K","1.83%"
"Apr 27, 2015","48,050.0","48,700.0","48,710.0","48,050.0","481.10K","-1.34%"
"Apr 24, 2015","48,705.0","49,225.0","49,435.0","48,675.0","422.90K","-1.40%"
"Apr 23, 2015","49,395.0","49,450.0","49,600.0","48,965.0","545.50K","0.30%"
"Apr 22, 2015","49,245.0","48,830.0","49,340.0","48,635.0","549.50K","1.78%"
"Apr 21, 2015","48,385.0","48,270.0","48,500.0","47,730.0","481.50K","0.64%"
"Apr 20, 2015","48,075.0","47,600.0","48,310.0","47,400.0","504.80K","0.66%"
"Apr 17, 2015","47,760.0","48,500.0","48,595.0","47,750.0","534.50K","-1.73%"
"Apr 16, 2015","48,600.0","49,220.0","49,270.0","48,520.0","466.00K","-1.19%"
"Apr 15, 2015","49,185.0","49,735.0","49,860.0","49,030.0","460.70K","-1.24%"
"Apr 14, 2015","49,805.0","49,835.0","50,080.0","49,705.0","377.40K","-0.69%"
"Apr 13, 2015","50,150.0","50,200.0","50,350.0","49,750.0","468.90K","0.91%"
"Apr 10, 2015","49,700.0","49,500.0","50,650.0","49,410.0","1.73M","2.47%"
"Apr 09, 2015","48,500.0","47,715.0","48,560.0","47,685.0","630.80K","1.93%"
"Apr 08, 2015","47,580.0","47,380.0","47,580.0","47,095.0","483.60K","0.08%"
"Apr 07, 2015","47,540.0","47,410.0","47,540.0","47,020.0","537.70K","0.51%"
"Apr 06, 2015","47,300.0","47,395.0","47,620.0","47,235.0","465.20K","-0.65%"
"Apr 03, 2015","47,610.0","47,280.0","47,765.0","47,200.0","511.00K","1.05%"
"Apr 02, 2015","47,115.0","46,865.0","47,280.0","46,505.0","666.40K","0.74%"
"Apr 01, 2015","46,770.0","47,180.0","47,200.0","46,410.0","883.60K","0.59%"
"Mar 31, 2015","46,495.0","47,500.0","47,585.0","46,495.0","860.00K","-2.02%"
"Mar 30, 2015","47,455.0","46,455.0","47,880.0","46,430.0","730.60K","2.66%"
"Mar 27, 2015","46,225.0","46,610.0","47,280.0","45,720.0","653.30K","-0.23%"
"Mar 26, 2015","46,330.0","46,800.0","47,055.0","46,210.0","508.20K","-1.27%"
"Mar 25, 2015","46,925.0","47,125.0","47,255.0","46,525.0","432.40K","-0.05%"
"Mar 24, 2015","46,950.0","47,145.0","47,480.0","46,865.0","457.00K","-0.41%"
"Mar 23, 2015","47,145.0","46,900.0","47,275.0","46,620.0","477.00K","0.70%"
"Mar 20, 2015","46,815.0","45,670.0","46,815.0","45,670.0","616.80K","2.95%"
"Mar 19, 2015","45,475.0","45,585.0","45,930.0","45,410.0","601.70K","-1.44%"
"Mar 18, 2015","46,140.0","46,295.0","46,325.0","45,760.0","468.20K","-0.13%"
"Mar 17, 2015","46,200.0","46,810.0","46,845.0","46,175.0","423.60K","-0.14%"
"Mar 16, 2015","46,265.0","46,190.0","46,760.0","46,160.0","498.50K","-0.02%"
"Mar 13, 2015","46,275.0","46,165.0","46,520.0","45,910.0","1.91M","1.67%"
"Mar 12, 2015","45,515.0","45,125.0","45,680.0","44,840.0","582.60K","1.32%"
"Mar 11, 2015","44,920.0","44,190.0","45,395.0","44,105.0","603.90K","1.13%"
"Mar 10, 2015","44,420.0","45,640.0","45,720.0","44,255.0","685.80K","-2.03%"
