"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 22, 2012","6,801.32","6,666.79","6,825.41","6,499.07","872.26M","0.76%"
"Apr 15, 2012","6,750.12","6,556.30","6,812.84","6,548.39","841.45M","2.52%"
"Apr 08, 2012","6,583.90","6,694.72","6,761.78","6,552.32","723.84M","-2.82%"
"Apr 01, 2012","6,775.26","6,973.99","7,081.06","6,685.80","658.09M","-2.47%"
"Mar 25, 2012","6,946.83","7,022.64","7,153.68","6,841.97","697.40M","-0.70%"
"Mar 18, 2012","6,995.62","7,143.93","7,154.83","6,908.97","729.20M","-2.27%"
"Mar 11, 2012","7,157.82","6,868.97","7,194.33","6,846.90","997.64M","4.03%"
"Mar 04, 2012","6,880.21","6,876.89","6,912.42","6,612.61","929.42M","-0.59%"
"Feb 26, 2012","6,921.37","6,817.46","6,967.14","6,743.65","898.26M","0.83%"
"Feb 19, 2012","6,864.43","6,892.04","6,971.03","6,733.59","817.64M","0.24%"
"Feb 12, 2012","6,848.03","6,748.68","6,874.53","6,651.72","787.63M","2.32%"
"Feb 05, 2012","6,692.96","6,752.03","6,838.13","6,649.56","957.60M","-1.09%"
"Jan 29, 2012","6,766.67","6,454.54","6,767.46","6,414.33","859.68M","3.91%"
"Jan 22, 2012","6,511.98","6,387.33","6,574.19","6,339.00","1.03B","1.68%"
"Jan 15, 2012","6,404.39","6,120.40","6,431.26","6,104.11","1.07B","4.25%"
"Jan 08, 2012","6,143.08","6,061.26","6,256.95","5,987.75","868.82M","1.41%"
"Jan 01, 2012","6,057.92","5,900.18","6,179.03","5,900.18","560.12M","2.71%"
"Dec 25, 2011","5,898.35","5,900.70","5,924.38","5,771.27","209.62M","0.33%"
"Dec 18, 2011","5,878.93","5,651.74","5,965.35","5,637.53","519.97M","3.11%"
"Dec 11, 2011","5,701.78","5,945.19","5,952.55","5,675.14","1.03B","-4.76%"
"Dec 04, 2011","5,986.71","6,137.87","6,170.04","5,802.36","875.47M","-1.55%"
"Nov 27, 2011","6,080.68","5,577.19","6,169.64","5,573.00","919.06M","10.70%"
"Nov 20, 2011","5,492.87","5,767.09","5,771.70","5,366.50","957.86M","-5.30%"
"Nov 13, 2011","5,800.24","6,097.27","6,116.07","5,769.69","748.95M","-4.24%"
"Nov 06, 2011","6,057.03","5,905.93","6,087.06","5,721.97","899.83M","1.52%"
"Oct 30, 2011","5,966.16","6,283.19","6,304.84","5,762.26","1.08B","-5.99%"
"Oct 23, 2011","6,346.19","6,014.36","6,430.60","5,937.58","1.01B","6.28%"
"Oct 16, 2011","5,970.96","6,021.29","6,081.41","5,747.65","820.86M","0.06%"
"Oct 09, 2011","5,967.20","5,705.40","6,037.29","5,652.99","840.66M","5.14%"
"Oct 02, 2011","5,675.70","5,311.93","5,749.13","5,125.44","893.11M","3.16%"
"Sep 25, 2011","5,502.02","5,128.56","5,704.41","5,118.19","1.00B","5.88%"
"Sep 18, 2011","5,196.56","5,447.32","5,577.60","4,973.92","871.09M","-6.76%"
"Sep 11, 2011","5,573.51","5,063.59","5,655.95","4,965.80","1.39B","7.39%"
"Sep 04, 2011","5,189.93","5,409.87","5,473.68","5,150.05","1.01B","-6.29%"
"Aug 28, 2011","5,538.33","5,634.06","5,869.65","5,493.31","848.65M","0.02%"
"Aug 21, 2011","5,537.48","5,412.75","5,777.04","5,403.58","930.23M","1.05%"
"Aug 14, 2011","5,480.00","6,075.59","6,106.11","5,345.36","1.15B","-8.63%"
"Aug 07, 2011","5,997.74","6,170.69","6,272.94","5,487.82","1.80B","-3.82%"
"Jul 31, 2011","6,236.16","7,254.50","7,282.01","6,152.62","1.29B","-12.89%"
"Jul 24, 2011","7,158.77","7,273.60","7,382.80","7,063.82","692.92M","-2.29%"
"Jul 17, 2011","7,326.39","7,162.82","7,357.25","7,089.09","949.73M","1.47%"
"Jul 10, 2011","7,220.12","7,352.73","7,358.50","6,996.26","948.02M","-2.47%"
"Jul 03, 2011","7,402.73","7,427.14","7,523.53","7,389.80","565.44M","-0.23%"
